                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.89589,                 0.4831,                0.88524,                0.85168,                0.57623,                0.67995,                0.40009,                  1.126,                0.58438,                0.98089,               0.006436,               0.006436,               0.006436
                     38,                0.88071,                0.46406,                0.88194,                0.80059,                 0.6002,                0.67974,                0.39711,                 1.1283,                0.58754,                0.98347,               0.006337,               0.006337,               0.006337
                     39,                0.91328,                0.48461,                0.88613,                0.85003,                0.58823,                0.68253,                0.39321,                 1.1373,                0.59381,                0.97954,               0.006238,               0.006238,               0.006238
                     40,                0.90229,                0.47057,                 0.8769,                0.83302,                0.57476,                0.66383,                0.37859,                 1.1736,                0.57398,                0.98638,               0.006139,               0.006139,               0.006139
                     41,                0.88202,                0.46025,                0.87902,                0.83588,                0.58505,                0.66967,                0.38961,                 1.1292,                0.57547,                0.97999,                0.00604,                0.00604,                0.00604
                     42,                0.89348,                0.47492,                0.87731,                 0.8612,                0.57409,                0.67341,                0.38528,                 1.1717,                0.57637,                0.99038,               0.005941,               0.005941,               0.005941
                     43,                0.87059,                0.45121,                0.88329,                0.87919,                 0.5732,                0.68994,                0.39877,                 1.1406,                0.56146,                0.99131,               0.005842,               0.005842,               0.005842
                     44,                0.85334,                0.44508,                0.87481,                0.83345,                0.60053,                0.68458,                0.39674,                 1.1257,                0.55983,                0.99401,               0.005743,               0.005743,               0.005743
                     45,                 0.8609,                0.45445,                0.87555,                0.82154,                0.58534,                0.67205,                0.38715,                 1.1537,                0.56869,                0.99585,               0.005644,               0.005644,               0.005644
                     46,                0.83805,                0.44829,                0.86789,                0.82688,                0.59645,                0.68214,                0.39857,                 1.1316,                0.56359,                0.98219,               0.005545,               0.005545,               0.005545
                     47,                0.83625,                0.43586,                 0.8684,                0.83327,                0.58867,                0.68123,                0.40174,                 1.1245,                0.56703,                 0.9816,               0.005446,               0.005446,               0.005446
                     48,                0.81517,                0.43278,                0.86393,                0.85245,                0.58662,                0.68497,                0.39862,                 1.1259,                0.57466,                0.97895,               0.005347,               0.005347,               0.005347
                     49,                0.82338,                0.43049,                  0.868,                0.83379,                0.58724,                0.67516,                0.39126,                 1.1328,                0.55773,                0.98618,               0.005248,               0.005248,               0.005248
                     50,                0.82209,                  0.427,                0.86494,                0.83144,                0.59551,                 0.6782,                0.39774,                 1.1035,                0.55638,                   0.98,               0.005149,               0.005149,               0.005149
                     51,                0.80294,                0.42023,                0.85636,                0.84163,                0.57967,                  0.678,                0.38977,                 1.1399,                0.56131,                0.99331,                0.00505,                0.00505,                0.00505
                     52,                0.80474,                0.42311,                0.86134,                0.81555,                0.60406,                0.67853,                0.40043,                 1.1058,                0.55634,                0.97959,               0.004951,               0.004951,               0.004951
                     53,                 0.8084,                0.42883,                0.85747,                 0.8258,                0.59723,                0.67942,                0.39818,                  1.118,                0.55535,                 0.9801,               0.004852,               0.004852,               0.004852
                     54,                0.80211,                0.43277,                0.85974,                0.83469,                0.59337,                0.67815,                0.39656,                 1.1156,                 0.5548,                 0.9807,               0.004753,               0.004753,               0.004753
                     55,                0.80126,                0.42497,                0.85797,                0.81587,                 0.5845,                0.66723,                  0.389,                 1.1333,                0.56042,                0.99446,               0.004654,               0.004654,               0.004654
                     56,                0.80026,                0.41749,                0.85954,                0.85378,                0.58733,                0.68576,                0.40612,                 1.1122,                0.55423,                0.98742,               0.004555,               0.004555,               0.004555
                     57,                0.76239,                0.40231,                0.85862,                0.83956,                0.60572,                0.68951,                0.40936,                 1.1049,                0.54885,                0.97687,               0.004456,               0.004456,               0.004456
                     58,                0.78025,                0.41558,                0.85522,                0.85754,                0.60019,                0.69525,                0.41473,                 1.1045,                0.55098,                0.97924,               0.004357,               0.004357,               0.004357
                     59,                0.77475,                0.41435,                0.85183,                 0.8472,                0.60556,                0.69556,                0.41074,                 1.0942,                0.54849,                0.97689,               0.004258,               0.004258,               0.004258
                     60,                0.74912,                 0.4054,                0.85316,                0.84334,                0.60341,                0.68974,                  0.406,                 1.1052,                0.55293,                0.98139,               0.004159,               0.004159,               0.004159
                     61,                0.77737,                0.40776,                0.85635,                 0.8001,                0.62302,                0.69243,                0.40735,                  1.098,                0.53079,                0.99025,                0.00406,                0.00406,                0.00406
                     62,                0.75798,                0.39798,                0.84845,                0.79289,                0.62982,                0.68992,                0.40492,                 1.1071,                0.54113,                0.98198,               0.003961,               0.003961,               0.003961
                     63,                0.76256,                0.40261,                0.85268,                0.84254,                0.60997,                0.69469,                0.41353,                 1.0844,                0.53723,                0.97854,               0.003862,               0.003862,               0.003862
                     64,                0.74876,                0.39577,                0.85587,                0.85134,                0.59823,                0.69612,                0.40923,                 1.1141,                0.54047,                0.98344,               0.003763,               0.003763,               0.003763
                     65,                0.74893,                0.39662,                0.84975,                0.84548,                0.61078,                0.69347,                0.41471,                  1.088,                0.54183,                0.97715,               0.003664,               0.003664,               0.003664
                     66,                0.74723,                0.39225,                0.84846,                0.82626,                0.60972,                0.68988,                0.40753,                 1.0873,                0.53314,                0.97555,               0.003565,               0.003565,               0.003565
                     67,                 0.7211,                 0.3869,                0.84909,                0.84127,                0.60646,                0.69016,                0.40453,                 1.0993,                 0.5466,                0.97572,               0.003466,               0.003466,               0.003466
                     68,                0.74521,                0.39909,                0.84783,                0.82689,                0.61423,                0.69647,                0.41299,                 1.0748,                0.54417,                0.97096,               0.003367,               0.003367,               0.003367
                     69,                0.73382,                0.38815,                0.84736,                0.81944,                 0.6127,                0.69542,                0.41351,                 1.0874,                 0.5441,                0.97341,               0.003268,               0.003268,               0.003268
                     70,                0.73318,                0.38628,                0.84747,                0.83976,                0.59857,                0.68877,                0.41112,                 1.0776,                0.53528,                0.97459,               0.003169,               0.003169,               0.003169
                     71,                0.70565,                0.37247,                0.83564,                0.86445,                0.58082,                0.69093,                0.41435,                 1.0753,                0.53496,                0.97505,                0.00307,                0.00307,                0.00307
                     72,                0.71371,                0.37956,                0.83824,                0.81525,                0.62386,                0.70548,                0.42119,                  1.081,                0.53306,                0.98031,               0.002971,               0.002971,               0.002971
                     73,                0.70289,                0.37523,                0.84084,                0.84312,                0.60709,                0.68951,                0.41251,                 1.0801,                0.52606,                0.98583,               0.002872,               0.002872,               0.002872
                     74,                0.70178,                0.37189,                0.83774,                0.83003,                0.60838,                0.69548,                0.40981,                 1.0906,                0.53017,                0.98224,               0.002773,               0.002773,               0.002773
                     75,                0.70385,                0.37213,                0.83764,                0.81918,                0.61491,                 0.6931,                0.41273,                  1.081,                0.52776,                 0.9801,               0.002674,               0.002674,               0.002674
                     76,                0.69597,                0.36896,                 0.8385,                 0.8029,                 0.6322,                0.69603,                0.41337,                 1.0834,                0.52038,                0.97968,               0.002575,               0.002575,               0.002575
                     77,                0.67646,                0.36214,                0.83111,                0.83641,                0.61207,                0.69942,                 0.4148,                 1.0785,                0.52203,                0.97798,               0.002476,               0.002476,               0.002476
                     78,                0.69575,                0.36986,                 0.8356,                0.82645,                0.62483,                0.70224,                0.41677,                 1.0944,                0.52913,                0.97887,               0.002377,               0.002377,               0.002377
                     79,                0.69201,                0.36204,                0.83705,                0.82702,                0.62359,                0.69946,                0.41848,                 1.0803,                0.53156,                0.97461,               0.002278,               0.002278,               0.002278
                     80,                0.66557,                0.35097,                0.83604,                 0.8239,                0.62683,                0.70195,                0.41705,                 1.0833,                0.52692,                0.97776,               0.002179,               0.002179,               0.002179
                     81,                0.66768,                0.35378,                0.83459,                0.83842,                0.60975,                0.70105,                0.41792,                 1.0795,                0.52975,                 0.9797,                0.00208,                0.00208,                0.00208
                     82,                0.67428,                0.35552,                0.83702,                0.86282,                 0.5976,                0.69976,                0.41354,                   1.09,                0.53591,                0.98713,               0.001981,               0.001981,               0.001981
                     83,                0.67926,                0.35652,                0.83539,                0.86417,                0.60478,                0.70512,                0.41677,                 1.0776,                0.52576,                0.98329,               0.001882,               0.001882,               0.001882
                     84,                0.66188,                0.34795,                0.83358,                 0.8174,                0.63457,                0.70305,                0.41843,                 1.0899,                0.52321,                0.98695,               0.001783,               0.001783,               0.001783
                     85,                 0.6684,                0.35212,                0.83286,                0.88366,                0.60151,                0.70633,                0.41945,                 1.0836,                0.51571,                0.99044,               0.001684,               0.001684,               0.001684
                     86,                0.65705,                0.34964,                0.83332,                 0.8382,                0.63415,                0.71257,                0.42262,                 1.0833,                 0.5184,                0.99046,               0.001585,               0.001585,               0.001585
                     87,                0.64767,                0.34379,                0.82821,                0.86534,                0.61644,                0.71266,                0.42559,                 1.0734,                0.51749,                0.98739,               0.001486,               0.001486,               0.001486
                     88,                0.63231,                 0.3361,                0.83009,                0.83127,                0.62414,                0.71022,                0.42889,                 1.0712,                 0.5181,                0.98416,               0.001387,               0.001387,               0.001387
